doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,chunk_id,chunk_uid,start_sent_idx,end_sent_idx,n_sentences,text
BoE_202011_transcript,20201105,transcript,Andrew Bailey,governor,1,opening,0,BoE_202011_transcript_0,2,11,8,"We do not, you know, essentially set a level of quantitative easing and asset purchases to in any way related to what the government is going to borrow. It is related, as I said in my introductory remarks, to the inflation target and, of course, to the secondary in a sense objective that we have that subject to meeting the target obviously we are concerned to support activity and the well-being of people and the economy. Now, obviously when it comes onto your second question it is very important that, yes, we collectively use all of the policy tools available and that policy is well-coordinated and I was very pleased that the IMF said last week that the fiscal and monetary policy were well-coordinated in this country but that is subject to the fact that it doesn't, you know, in no sense does it compromise our independence. It's perfectly possible to have coordinated policy and obviously be very, very cognisant of the importance of the independence of the Bank of England and what it does. Obviously, look, to be clear, we take no view on-, we're not experts on what the approach should be on health measures, on national lockdowns. We talk to the experts and we gain a lot from talking to them. What I would say looking at it from the point of view of economic policy, and it really comes back to what I just said, I think it is very important that we take prompt, strong and coordinated action. I think that has served us well this year in an extraordinarily difficult situation and, you know, I'm afraid we're all obviously too well aware that that extraordinarily difficult situation is continuing, it's by no means over and it is appropriate therefore to take the action that we've announced today in view of the evolution, and particularly obviously the evolution of COVID itself and the necessary reaction to that from a public health point of view."
BoE_202102_opening,20210204,opening,Governor,governor,0,opening,0,BoE_202102_opening_0,0,9,10,"1 MONETARY POLICY REPORT PRESS CONFERENCE Thursday 4 February 2021 Opening Remarks by Andrew Bailey, Governor Hello, this is Andrew Bailey. Welcome to this presentation of the Bank's February Monetary Policy Report. The outlook for the economy and inflation Covid-19 and the actions to contain it have continued to have a dramatic and rapidly changing impact. Since the November Report, Covid vaccination programmes have begun in a number of countries, including the UK, which has improved the economic outlook. Nevertheless, recent activity has been affected by an increase in Covid cases, including from newly identified strains of the virus, and the associated re-imposition of restrictions. The MPC's central forecast assumes that Covid-related restrictions and people's health concerns weigh on activity in the near term, but that the vaccination programme leads to those easing, such that GDP is projected to recover strongly from the second quarter of 2021, towards pre-Covid levels. Projected activity is also supported by the substantial fiscal and monetary policy actions already announced. Further out, the pace of GDP growth slows as the boost from those factors fades. The UK and EU agreed a new trading relationship in December, which has applied since 1 January 2021. The main features of the agreement are similar to the assumptions made in the November Report."
BoE_202102_opening,20210204,opening,Governor,governor,0,opening,1,BoE_202102_opening_1,10,35,24,"In its February forecasts, the MPC has also retained its assumption that trade and activity will be lower in the first half of 2021, as firms adjust to the new trading arrangements. These additional effects on trade are assumed to dissipate by the end of Q2. Turning to spare capacity and inflation, the fall in activity over the past year has reflected a decline in both demand and supply. Overall, there is judged to be a material amount of spare capacity in the economy at present. CPI inflation is currently below the MPC's 2% target, largely reflecting the direct and indirect effects of Covid. As temporary effects fade and the impact of spare capacity diminishes over 2021, inflation rises towards the target. In the central projection, and conditioned on the market path for interest rates, inflation is projected to be close to 2% over the rest of the forecast period. Therefore, at this meeting, the Committee judged that the existing stance of monetary policy remains appropriate. 2 Operational readiness for a negative Bank Rate Since the previous MPC meeting, the Committee had been briefed on the findings of the PRA's structured engagement with firms on the operational considerations around the possible implementation of a zero or negative Bank Rate. The Prudential Regulation Committee had concluded that implementation of a negative Bank Rate over a shorter timeframe than six months would attract increased operational risks and so could adversely impact some firms' safety and soundness. There were a range of views on how the MPC should respond to the findings of the PRA's engagement. The Committee was clear that it did not wish to send any signal that it intended to set a negative Bank Rate at some point in the future. But on balance, it concluded that it would be appropriate to start the preparations, in order to provide the capability to so implement a negative Bank Rate if necessary in the future. The MPC therefore agreed to request that the PRA should engage with firms to ensure they could be ready to implement a negative Bank Rate at any point after six months. In addition, and against the backdrop of the recent significant expansion in the scale of the Asset Purchase Facility, the Committee also agreed to ask Bank staff to reconsider the previous guidance on the appropriate strategy for tightening monetary policy should that be required in the future. I would like to stress again that neither of these requests, nor any subsequent supervisory actions by the PRA, should be interpreted as a signal about the future path of monetary policy. Instead, these requests should be seen in the context of adapting the monetary toolkit, in a world of larger shocks and an environment of sustained lower interest rates globally. As a result the task of monetary policy has moved from being a choice (albeit not an easy one) on a single dimension (the official interest rate), to a more multi-dimensional choice which also involves decisions on which tools to use, and which tools to develop - have in the box - for possible future use should the need arise. It is important to be as transparent as possible on tools - as we are doing today. But also to be clear that these decisions are kept separate from signalling about the current or future path of policy setting - they are contingency planning. Conclusion To conclude, as set out in the Monetary Policy Report, the outlook for the economy remains unusually uncertain. It depends on the evolution of the pandemic, measures taken to protect public health, and how households, businesses and financial markets respond to these developments. If the outlook for inflation weakens, the Committee stands ready to take whatever additional action is necessary to achieve its remit. The Committee does not intend to tighten monetary policy at least until there is clear evidence that significant progress is being made in eliminating spare capacity and achieving the 2% inflation target sustainably."
BoE_202102_transcript,20210204,transcript,Andrew Bailey,governor,1,opening,0,BoE_202102_transcript_0,1,22,18,"I'm not sure I quite caught your opening words, but I think I got the sense of them. So, correct me if I didn't, as I go along. The market curve, as you say, used in this round had a very small negative number at the bottom of the curve. It's not a very big number, so I think we shouldn't over-interpret what we can read into that. In compiling the forecast, we use very standard interest rates impact analysis to compute that impact. As I say, because it's such a small number, it was not something that we considered warranted, in a sense, its own consideration in that respect. So, it's a pretty standard piece of analysis and not something that I would over-interpret. On the question of voting on three dimensions, I mean, let me say this. Your question's a really interesting one and it follows from the point I made about multidimensionality. There's multidimensionality in terms of, obviously, having to take decisions on the toolbox. Then, there's obviously more dimensionality and of course have been for quite a while, now, about which tools to use for those that are available. Of course, that issue has been around for over a decade, now. So, I think it changes, monetary policy, in the sense that, if we go back to the early days of the MPC, and other central banks as well, it was very much a single dimension, in what you might call those normal times that we can hardly remember these days. Nowadays, we do have to take those decisions and we've, in a sense, evolved the decision-making process. Which means that the committee deliberates, if you like, and out of that comes a proposition on which we can vote. That proposition, as you can see, has more than one part to it. Members have to then express a view on each part. So, we've put a lot of thought into the process of doing that, as I think have other central banks, as well."
BoE_202105_opening,20210506,opening,Governor,governor,0,opening,0,BoE_202105_opening_0,0,41,41,"1 MONETARY POLICY REPORT PRESS CONFERENCE Thursday 6 May 2021 Opening Remarks by Andrew Bailey, Governor Hello, this is Andrew Bailey. Welcome to this presentation of the Bank's May Monetary Policy Report. The outlook for demand More than a year after the start of the pandemic, Covid-19 and the actions to contain it have continued to have a dramatic and rapidly changing impact on the UK and countries around the world. New Covid cases in the UK have continued to fall, the vaccination programme is proceeding apace, and restrictions on economic activity are easing. Recently, however, new Covid cases have increased significantly in India and some other countries. UK GDP is thought to have fallen by around 1½% in 2021 Q1, to around 9% below its 2019 Q4 pre- pandemic level. That fall is much less sharp than was expected three months ago. As in some other countries, the impact of restrictions on activity appears to have been smaller than anticipated, as households and companies have adapted to this environment. In the MPC's central forecasts UK GDP recovers strongly over 2021, albeit only back to pre-Covid levels. Demand growth is boosted by a decline in health risks and a fall in uncertainty, as well as fiscal and monetary stimulus. Further out, the pace of GDP growth slows as the boost from these factors wanes. The MPC's projections are conditioned on an assumption that Covid restrictions in the UK ease in the near term in line with the plans set out by the UK and devolved administrations. Most restrictions on domestic economic activity are therefore assumed to be lifted by the end of 2021 Q2. Demand over the next three years is also expected to be supported by households running down around 10% of the additional savings they have accumulated during the pandemic. That's larger than the 5% that had been assumed in the February Report, based on our interpretation of the latest survey evidence. Overall, the level of UK GDP is higher than in the February projection over the entire forecast period. Of course, there remains uncertainty around how the pandemic might evolve, and so there are risks around this projection - including from renewed waves of infections in the UK and other countries. On balance, the MPC judges the risks to the central projection for GDP to be skewed to the downside in the first year of the forecast period, but broadly balanced further out. The uncertainty 2 around the GDP projection is judged to be somewhat lower than in February, though still heightened by historical standards. Supply and the output gap The fall in activity over the past year has reflected a large decline in both demand and supply. The scales of the falls in both demand and supply have made the difference between them - the output gap - difficult to gauge. A range of indicators of spare capacity are consistent with there being a degree of slack in the economy at present, however there is uncertainty about its magnitude. Supply capacity is expected to recover sharply in the near term as firms re-open and the majority of employees on furlough return to work. The extension of the Government's employment support schemes in the Budget is expected to limit significantly the near-term rise in the LFS unemployment rate. The furlough scheme is currently scheduled to finish at the end of September 2021; prior to the March Budget, it was set to finish at the end of April. As a result, the scheme is now expected to come to an end when activity is much closer to its pre-pandemic level. For example, in 2021 Q1, GDP is expected to have been around 8¾% below its 2019 Q4 level; in 2021 Q3, GDP is projected to be around 1¼% lower, on average. Given the expected near-term recovery in activity, most of those employees on furlough are expected to return to work when the scheme ends, so unemployment is now projected to increase only slightly. Consistent with that news, the MPC expects the medium-term equilibrium rate of unemployment to rise by less than was forecast in February. The MPC also judges that persistent effects from Covid are likely to be somewhat smaller than previously anticipated. In the central projection, the recovery in demand is initially expected to be somewhat stronger, resulting in a temporary period of excess demand, before demand and supply end the forecast broadly in balance. The outlook for inflation Turning to the outlook for inflation. CPI inflation has been quite volatile over the past year, and is likely to continue to be in the near term. CPI inflation is currently below the MPC's 2% target, largely reflecting the direct and indirect effects of the pandemic. As has been the case in recent MPC forecasts, inflation is projected to rise in the near term as some of those effects fade. In the central projection, CPI inflation rises temporarily 3 above the 2% target towards the end of 2021, mainly due to developments in energy prices. These transitory developments should have few direct implications for inflation over the medium term. In the central projection, conditioned on the market path for interest rates, inflation returns to around 2% in the medium term. Overall, the risks to the MPC's inflation projection are judged to be broadly balanced. Most measures of inflation expectations have been broadly stable since the February Report, and the MPC continues to judge that inflation expectations remain well anchored. Adjustment to the UK's new trading arrangements with the EU I wanted to take a moment to mention the impact of the adjustment to the new UK-EU trading arrangements."
BoE_202105_opening,20210506,opening,Governor,governor,0,opening,1,BoE_202105_opening_1,42,60,18,"Early evidence, including from the Bank's regional agents, suggests that many firms are adjusting to the new arrangements. According to the latest ONS data, following substantial declines in UK goods trade volumes in January, exports to the EU rebounded materially in February, although imports from the EU remained weak. However, it remains too early to judge whether the effects - both in terms of the short term disruption and the longer term effects on supply growth - are in line with the assumptions underlying the MPC's forecasts. Therefore, as in February, the MPC has retained its assumption that trade and activity will be lower in the first half of 2021 as firms adjust to the introduction of new trading arrangements. These additional effects on trade are assumed to dissipate by the end of Q2. The MPC's policy decision and guidance Turning finally to the policy decision and the MPC's guidance. As I have outlined, in the MPC's central projections the economy experiences a temporary period of strong GDP growth and a temporary period of modestly above-target CPI inflation, after which growth and inflation fall back, with inflation around the target two and three years ahead. In judging the appropriate stance of monetary policy, the Committee will, consistent with its policy guidance and as always, focus on the medium-term prospects for inflation, including the balance between demand and supply, rather than factors that are likely to be transient. As set out in the Minutes, at this meeting the MPC decided to amend its forward guidance language to reflect the more symmetric nature of the risks to the outlook. The guidance now states that: the MPC will continue to monitor the situation closely and will take whatever action is necessary to achieve its remit. The Committee reiterated that: it does not intend to tighten monetary policy at least until there is clear evidence that significant progress is being made in eliminating spare capacity and achieving the 2% inflation target sustainably. At this meeting, the Committee judged that the existing stance of monetary policy remained appropriate. 4 The committee continues to expect the existing programme of £150 billion of UK government bond purchases to be completed by around the end of 2021. As was envisaged when the programme was announced in November 2020, and consistent with developments in financial markets since then, the Bank announced in a Market Notice alongside the MPC's decision today, that the pace of these purchases would now be slowed somewhat. The expected completion point of the purchase programme remains unchanged. This operational decision should not be interpreted as a change in the stance of monetary policy. As measured by the target stock of purchased assets, that stance remains unchanged. That stands in contrast to the ""open ended"" QE programmes ongoing in a number of other jurisdictions, whereby a change in the pace of purchases would imply a change in the expected total stock of purchases."
BoE_202105_transcript,20210506,transcript,Andrew,governor,2,opening,0,BoE_202105_transcript_0,1,5,4,"I would say if you stand back and look at the overall movement in markets since the last report we've seen actually a larger movement in what we call real rates, which of course reflects expectations of growth and some pick up in the inflation components and that's true actually across major economies. Put into the longer-run context, I would say that is not certainly something at all, it's not at all alarming actually. It's a point of note and something we watch carefully continually. Ben or Dave may want to come in on this as well."
BoE_202108_opening,20210805,opening,Governor,governor,0,opening,0,BoE_202108_opening_0,0,24,23,"MONETARY POLICY REPORT PRESS CONFERENCE Thursday 5 August 2021 Opening Remarks by Andrew Bailey, Governor Hello, this is Andrew Bailey. Welcome to this presentation of the Bank's August Monetary Policy Report. The economic outlook In some ways it is remarkable how little headline news there has been on activity in the economy since the May Monetary Policy Report. UK GDP in Q2 is expected to have risen slightly faster than expected, offset by slowing momentum in Q3, as suggested by higher-frequency indicators of card spending, consumer confidence and mobility, which have either levelled off or fallen slightly in recent weeks. As a result, UK GDP is still expected to grow by 7¼% this year, with the economy recovering to its end 2019 level towards the end of the year. Thereafter, growth is forecast to be 6% next year, and then reverts to a trend rate of around 1½% in 2023. In the labour market, we now expect the unemployment rate to be around a quarter of a percentage point lower in 2021 and 2022, declining to a level of 4¼% in 2022. This means that the profile for unemployment now looks very different to that envisaged last year, with no spike up as support measures come to an end. This points to the success of economic policy measures in avoiding a marked rise in unemployment in the face of such a large downturn in economic activity. That said, the number of people unemployed is around a quarter of a million higher than prior to the pandemic. Just over one million people were still on the furlough scheme in mid to late July (either full or part- time), which stops at the end of September. And there were just under three quarters of a million more people counted as inactive in the labour market in the three months to May, of whom half were an addition to the numbers in full-time education. In all, that's around two million people, or 6% of the labour force. The labour market challenge is now different, namely there is growing evidence of higher job vacancies and associated labour market tightness. The challenge of avoiding a steep rise in unemployment has been replaced by that of ensuring a flow of labour into jobs. Many adjustments are required to assess properly the pattern of pay growth during the Covid period, to deal with both base and compositional effects. Our assessment is that after making those adjustments, and despite the higher numbers in unemployment and the furlough scheme, pay growth appears to have returned to near pre-Covid levels. The most substantial news since May has been in inflation - news which is marked by historical standards. We now expect inflation to peak at 4% in Q4 of this year and Q1 of next year. It then falls back to around 2½% at the end of 2022, returning to target in the second half of 2023. More of the increase in inflation has come in prices of traded goods, reflecting a number of developments: annual base effects, most notably in oil prices, a global upturn in the prices of basic commodities, and evidence of supply bottlenecks, for instance in shipping and shortages of some key goods such as semiconductors. This has been emphasised by the Bank's Agents, and in my meetings with firms around the country. The recovery is also unbalanced in terms of the mix of aggregate demand, weighted towards goods and not services, reflecting the impact of Covid restrictions."
BoE_202108_opening,20210805,opening,Governor,governor,0,opening,1,BoE_202108_opening_1,25,66,41,"This has tended to exacerbate the frictions in global supply chains. A key question for the MPC is whether these pressures will be temporary, and thus avoid pressure on so-called second round effects, particularly through wage setting. Our view is that the pressures will reduce as demand continues to switch back towards services, supply bottlenecks are overcome and commodity prices stabilise. MPC's policy decision and guidance Turning to the immediate policy decision and the MPC's guidance. The MPC has had policy guidance in place specifying that it does not intend to tighten monetary policy at least until there is clear evidence that significant progress is being made in eliminating spare capacity and achieving the 2% inflation target sustainably. As set out in the Minutes, at this meeting there were different views on the extent to which the conditions of the MPC's guidance had been met, though much less so on what should follow from that conclusion in terms of policy action. All members agree that in judging the appropriate stance of monetary policy, the Committee will, as always, focus on the medium-term prospects for inflation, including medium-term inflation expectations, rather than factors that are likely to be transient. In particular, the Committee will not put undue weight on capacity pressures that are frictional in nature and likely to be temporary. As I have outlined, in the MPC's central projections the economy experiences a temporary period of strong GDP growth and above-target CPI inflation, after which growth and inflation fall back, with inflation close to the target two and three years ahead. The Committee will be monitoring closely the incoming evidence regarding developments in the labour market, and particularly unemployment, wider measures of slack, and underlying wage pressures. In addition, there remain two-sided risks around the central path for inflation in the medium term. At this meeting, the Committee judged that the existing stance of monetary policy remained appropriate. Should the economy evolve broadly in line with the central projections in the August Monetary Policy Report, some modest tightening of monetary policy over the forecast period is likely to be necessary to be consistent with meeting the inflation target sustainably in the medium term. Review of the mix of monetary policy tools to deliver tighter policy The MPC has recently reviewed its strategy for the mix of policy instruments to deliver tighter monetary policy, when the economic circumstances warrant it. In today's Report we have provided very clear guidance about how the MPC intends to reduce the stock of purchased assets in the future. Since the financial crisis, many central banks have set their policy rates at low levels and used asset purchase programmes to support economic activity and meet their inflation targets. At some point, the stance of UK monetary policy may need to tighten to achieve the 2% inflation target. The MPC has a number of tools to do that and, as set out in the box in today's Report, a range of factors influence the MPC's strategy for the mix of its monetary policy tools. The Committee's preference is to use Bank Rate as its active instrument when adjusting the stance of monetary policy in most circumstances. The MPC has greater certainty around how changes in Bank Rate affect the economy compared with its other policy tools. There is uncertainty about the impact of reducing the stock of purchased assets, and thus reserves held by banks with the Bank of England, on monetary conditions, but the MPC judges that, when conducted in a gradual and predictable manner and when markets are functioning normally, it is likely to be smaller than that of asset purchases. The judgement about when and how it is appropriate to begin the reduction of the stock of purchased assets is affected by its expected impact. It is likely that the MPC will judge it appropriate to begin to reduce the stock of purchased assets at a time when markets are functioning normally. The MPC also judges that there are benefits to reducing the stock of purchased assets by initially stopping reinvestment in maturing assets that the Bank's Asset Purchase Facility already holds. This would have the benefit of providing a predictable and gradual path for the reduction in the stock. Weighing all the factors together, the MPC intends to begin to reduce the stock of purchased assets, by ceasing to reinvest maturing UK government bonds, when Bank Rate has risen to 0.5% and if appropriate given the economic circumstances. That level of Bank Rate is lower than the MPC's previous assessment of the threshold for reducing the stock of purchased assets, which was previously 1.5%. In part that reflects the MPC's judgement that setting a negative Bank Rate is now part of its monetary policy toolkit, as well as its view that the impact of reducing the stock of purchased assets on monetary conditions is likely to be smaller than that of asset purchases on average over the past. The MPC envisages beginning the process of actively selling assets later, and will consider it only once Bank Rate has risen to at least 1%, depending on economic circumstances at the time. Any asset sales will be conducted in a predictable manner over a period of time so as not to disrupt the functioning of financial markets. The MPC will of course monitor the impact of the reduction in the stock of purchased assets, and may amend or reverse the process if needed to meet its 2% inflation target. Decisions on Bank Rate will be based on the economic circumstances at the time, and will take into account the impact of the intended profile for the stock of purchased assets on overall monetary conditions. While the MPC will monitor the reduction in the stock of purchased assets on a continual basis, it also intends to review its parameters no later than two years after the process begins. In conclusion, I should emphasise that the future steady state stock of reserves held by banks with the Bank of England will be larger than that held before the financial crisis and the introduction of asset purchases by the Bank. Conclusion To conclude on the current stance of monetary policy. The recovery will be bumpy given the nature and severity of the shock. The MPC takes the risk of persistently higher inflation very seriously. The MPC sets monetary policy to meet the inflation target, and in a way that helps to sustain growth and employment, which we state in the opening sentence of our Reports. Our remit makes clear that it is appropriate to focus on inflation in the medium term. The MPC's view is that there are good reasons to suggest that above-target inflation will be temporary. But if this outlook appears to be in jeopardy, the MPC will not hesitate to act."
BoE_202108_transcript,20210805,transcript,Andrew Bailey,governor,1,opening,0,BoE_202108_transcript_0,0,19,16,"Well, I'm sure Ben and David will want to come in on this, but let me start by just repeating something I said in my opening remarks, that we see interest rate movements, bank rate movements, as the primary active tool of monetary policy. Now, actually, in fact, nothing has really changed on that front, but I think it's very important because your question is obviously apposite to that, to re-emphasise that point. So just to push back on the suggestion that we're using this reduction on the balance sheet as a substitute for what might be viewed as an unpopular use of interest rates. However, we also think it's appropriate to have, in a sense, a predictable path for managing the stock of reserves, and for reducing the size of the balance sheet. And the reason that we've emphasised, sort of, in a sense, the first port of call in this policy as being the, if you like, put it on autopilot, no re-investment approach, is that that is a gradual and entirely predicable path. You know, it'll be perfectly easy to work out what the path of no re-investment is, because we're transparent about what we hold and when it matures. So that is, you know, just a restatement of the fact that interest rates will remain our primary tool. In terms of the lowering to nought point five percent, I mean, that is important. But I think it's important to note that since the 2018 guidance was put in place, which put the one and a half percent in place-, I mean, a lot has obviously changed in that period of time, in terms of not only the economic experience we've had, but also obviously, you know, the view of monetary policy. And I have to say to you, I mean, if we stuck with one and a half percent when you look at the market curve, that would be tantamount to saying that we would actually never reduce the Bank of England balance sheet, as things stand today. And obviously, the market curve can change, but viewed from today, that would be consequence of saying that, and I don't think that's a very sensible approach. And the last thing I'll say is that, for me it's very important that we do use our tools counter-cyclically. And that one of the tools that we've had to use, and we expect we'll have to go on using from time to time in the face of shocks, is the use of asset purchases. Not least because we expect the overall conditions, if you like the equilibrium interest rates which we spend so much time thinking about, to continue for the quite-, you know, quite well into the foreseeable future, to be one of very low, what's often called, R star, very low equilibrium interest rates. That puts more emphasis on having alternative tools, and I think it is therefore important that we use the opportunities to manage our balance sheet, to fit that use of counter-cyclical policy. I don't know if Dave or Ben wants to come in briefly on this."
BoE_202111_opening,20211104,opening,Governor,governor,0,opening,0,BoE_202111_opening_0,0,22,22,"MONETARY POLICY REPORT PRESS CONFERENCE Thursday 4 November Opening Remarks by Andrew Bailey, Governor Hello. I'm delighted that we can host this presentation of the November Monetary Policy Report at the Bank today. Developments since August The UK and global economy continue to face challenges as we recover from the pandemic. Both global and UK GDP increased in Q3 this year, although at a slower pace than projected in the August Report. Alongside the rapid pace at which global demand for goods has risen, this has led to supply bottlenecks in certain sectors. There have also been some signs of weaker UK consumer spending. While supply bottlenecks will continue to restrain growth somewhat in the near term, global and UK GDP are nonetheless expected to recover further from the effects of Covid-19. UK GDP is projected to get back to its 2019 Q4 level in Q1 next year. In the labour market, the UK unemployment rate fell to 4.5% in the three months to August, while HMRC payroll data have continued to rise strongly. Just over a million jobs are likely to have been furloughed immediately before the Coronavirus Job Retention Scheme closed at end-September, significantly more than expected in the August Report. Nonetheless, there remain few signs of increases in redundancies and the stock of vacancies has increased further, as have indicators of recruitment difficulties. Unemployment has been lower than expected in the August Report and is projected to remain low in the near term. While the unemployment rate is projected to pick up in Q4 as the furlough scheme ends, the rise is only small as most employees on the scheme are assumed to return to work. Underlying pay growth has remained above pre- pandemic rates, although we expect it to fall back from its current rate. Twelve-month inflation was 3.1% in September, broadly as expected in the August Report. Inflation is expected to rise to just under 4% in October, predominantly due to the impact on utility bills of past strength in wholesale gas prices. Inflation is then expected to rise to 4½% in November and remain around that level through the winter, accounted for by further increases in core goods and food price inflation. Developments in energy prices, especially the wholesale price of gas in the UK, are expected to account for a significant proportion of the projected pickup in inflation in the near term, and its subsequent decline. In the run-up to the November Report, wholesale oil and gas prices were around 80% and 400% higher respectively than they were in 2020 Q4, and wholesale electricity prices were around 300% higher. Wholesale gas prices in particular have risen sharply in recent months, rising by around 130% since the August Report. These rises in energy prices reflect the recovery in global demand as the impact of the pandemic has faded, as well as some disruptions to supply. Taking account of this, CPI inflation is now expected to peak at around 5% in April next year, materially higher than expected in the August Report."
BoE_202111_opening,20211104,opening,Governor,governor,0,opening,1,BoE_202111_opening_1,23,55,33,"Monetary policy can do little to affect inflation in the near term. So the implications of short-term movements in CPI inflation for monetary policy depend on their impacts further ahead. That, in turn, depends on how they affect households' and businesses' expectations of future inflation. Over the past few months, indicators of short-term inflation expectations have risen, as inflation outturns have picked up and given recent developments in energy and other prices which are likely to affect the near-term outlook. Measures of inflation expectations two to three years ahead and some longer-term measures derived from household surveys and financial markets, have also increased in recent months, but by less than short-term measures. The distribution of household inflation expectations has been fairly stable and professional forecasters expect inflation to be close to the 2% target in the medium-term. Making an overall assessment of medium-term inflation expectations using all these different indicators is difficult. Nonetheless, the MPC continues to judge that medium-term inflation expectations remain well anchored, and will continue to monitor indicators of expectations, and their impact, closely. The influence of energy prices on the outlook The upward pressure on CPI inflation is expected to dissipate over time, as supply disruption eases, global demand rebalances, and energy prices stop rising. As a result, CPI inflation is projected to fall back materially from the second half of next year. The path of energy prices will continue to have a significant bearing on inflation. In the central forecast, in line with the current convention, it is assumed that wholesale energy prices follow their respective futures curves for the first six months of the projection and are then flat beyond that point. So although they stop rising, the level of gas prices in the central forecast is still very high by historical standards. On this assumption, and conditioning too on the market-implied path for Bank Rate, CPI inflation is projected to be a little above the 2% target in two years' time. However, because of the depressive effect on incomes and spending of high energy prices, and also the higher level of Bank Rate and less supportive fiscal policy, a degree of spare capacity opens up in the economy during the second half of the forecast. Inflation therefore falls just below 2% by the end of the forecast period and would probably continue to decline thereafter. What happens to energy prices is clearly very uncertain and there are material risks around this assumption. Indeed, wholesale gas prices over the past week have been, on average, 18% lower than the 15-day average to 27 October. In an alternative scenario that is conditioned on energy prices following forward curves throughout the forecast period and as set out in a box in the November Report, CPI inflation falls back towards the target more rapidly than in the MPC's central projection, and is materially lower, particularly over the second half of the forecast period. In this scenario, inflation falls back to target three quarters earlier than the MPC's central projection. The policy decision The inflation target applies at all times, reflecting the primacy of price stability in the UK monetary policy framework. The framework also recognises that there will be occasions when inflation will depart from the target as a result of shocks and disturbances. In the recent unprecedented circumstances, the economy has been subject to very large shocks. Given the lag between changes in monetary policy and their effects on inflation, the Committee, in judging the appropriate policy stance, will as always focus on the medium-term prospects for inflation, including medium-term inflation expectations, rather than factors that are likely to be transient. At its recent meetings, the Committee has judged that some modest tightening of monetary policy over the forecast period is likely to be necessary to meet the 2% inflation target sustainably in the medium term. The latest developments, set alongside the Committee's updated projections, reinforce this view. Nevertheless, near-term uncertainties remain, especially around the outlook for the labour market and the extent to which domestic cost and price pressures persist into the medium term. Unemployment in the UK is not projected to rise materially in the near term, consistent with information from a range of high-frequency indicators of the labour market. But there is a high degree of uncertainty around the near-term outlook, particularly reflecting the end of the furlough scheme. The high use of the furlough scheme, as well as somewhat elevated unemployment relative to pre-Covid, contrasts with other signals of a tight labour market, such as reports of significant recruitment difficulties, elevated levels of vacancies and higher-than-expected wage growth over the pandemic as a whole. It is possible that shifts in the pattern of demand during the pandemic will mean that some of those people who are unemployed or were on furlough may not be matches for the job vacancies available. The MPC judges that some frictions in the matching of workers and jobs have contributed to a rise in the medium-term equilibrium rate of unemployment during the pandemic. That effect is expected to dissipate over the forecast period, as the economy normalises, and given the historical flexibility of the UK labour market."
BoE_202111_opening,20211104,opening,Governor,governor,0,opening,2,BoE_202111_opening_2,56,66,11,"At this meeting, the Committee concluded that the existing stance of monetary policy remained appropriate. The Committee judges that, provided the incoming data, particularly on the labour market, are broadly in line with the central projections in the November Report, it will be necessary over coming months to increase Bank Rate in order to return CPI inflation sustainably to the 2% target. In observing the market- implied path for Bank Rate, the Committee notes that, in the November Report central projections, CPI inflation is projected to be below the 2% target at the end of forecast period, and would probably fall a little further beyond that point, given the margin of spare capacity that is expected to emerge. Looking beyond the coming months, the Committee will, as always, continue to focus on the medium-term prospects for inflation. The Committee judges that there are two-sided risks around developments in the economy in the medium-term, and will reach its assessment on the balance of these risks in light of the relevant data as they emerge. To sum up, this period of higher inflation is likely to be temporary, as depicted in the forecast. Moreover, monetary policy cannot tackle the causes of supply problems. But it is likely that for inflation to return to target in a timeframe that should help to keep medium-term inflation expectations anchored will require Bank Rate to rise. That said, I would caution against views on the scale of an increase that would be likely to push inflation below target in future by increasing slack in the economy. The short-term evolution of the labour market will be crucial in determining the scale and pace of the response. We do not yet have the necessary hard evidence on the state of the labour market following the end of the furlough scheme to make a sufficiently clear assessment."
BoE_202111_transcript,20211104,transcript,Andrew Bailey,governor,1,opening,0,BoE_202111_transcript_0,1,16,10,"In the coming months, I think we must be clear that we have, you know, meetings at six-weekly intervals. There will be several meetings in the coming months, so I'm not going to speculate beyond that, which meeting, of course, may or may not cause anything to happen. But I hope you take it from that, that in the coming months means, you know, time from now onwards. On the question about inflation being transitory, it's a really interesting question. I've been asked a number of times, actually, in recent weeks, what is the definition of transitory? And with the, sort of, thrust of the question being, you know, tell me the fixed point of length of time, a unit of length of time, if you like, that transitory means. And the answer I would give to that is that there is no fixed unit of time that is transitory. Which is, the longer, in a sense, that rise in inflation goes on, the more there is a risk that it gets translated into inflation expectations, particularly medium-term inflation expectations. I think the evidence, we would say, is clear, and history helps to judge this, that things like energy prices go up and go down again. The question is, and this is one that I think we have to judge every time we meet, as it were, to deliberate monetary policy, is when we look at the sort of projected length of that temporary or transitory period, does it start to cause concerns about, you know, whether that will become embedded in expectations and what follows from what."
